f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,source,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331654193500811,0.2623651782644818,0.6728901249208319,0.4048909686463475,0.7714034626479351,0.7722660398804644,0.5923824719594268,0.8761562923729369,0.8166993860058376,0.1506500617261524,0.6988957979259673,0.6770805607211469,0.0420759199675781,0.8227031243408454,0.0791856598563032,1.0,0.0,0.0,0.0,-0.8705555102574419,0.9634768790102666,0.6631879212020468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2015812140299766,0.0881030053719359,-0.024572177286065,0.0,0.0,0.0,-0.2015812140299766,0.0881030053719359,-0.024572177286065,0.0,0.0,0.0,-0.2015812140299766,0.0881030053719359,-0.024572177286065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621316716670669,0.6580777673062451,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764894487212673,0.2929756359229808,0.5562461538370799,0.6698860462668265,0.7132999394231464,0.83877245958889,0.1988113266274002,0.8879500669286016,0.2428881713970196,0.3411955827055555,0.6177600212629885,0.1223161787766906,0.8589179544252478,0.9770335378893364,0.8946512878000268,1.0,0.0,0.0,0.0,-0.8920003041844239,0.9551746050328224,0.6762844613856763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1806464720073082,-0.1957855279569698,0.0450371709367559,0.0,0.0,0.0,-0.1806464720073082,-0.1957855279569698,0.0450371709367559,0.0,0.0,0.0,-0.1806464720073082,-0.1957855279569698,0.0450371709367559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621316716670669,0.6580777673062451,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315660023928835,0.615742623950952,0.1495533796479759,0.5672751664596045,0.7433208074490107,0.8993204483186322,0.6636014566343321,0.8869251076753969,0.3290253635631339,0.5972067000824456,0.5862292355261437,0.8814666380101206,0.4754046921952614,0.822942030182899,0.6653950143386325,1.0,0.0,0.0,0.0,-0.8113250073093603,0.9692258828113062,0.6833554670395046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158230395506173,0.3483892270751938,0.0249412616720751,0.0,0.0,0.0,0.5158230395506173,0.3483892270751938,0.0249412616720751,0.0,0.0,0.0,0.5158230395506173,0.3483892270751938,0.0249412616720751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621316716670669,0.6580777673062451,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7571385328491936,0.257092930152697,0.8340481280192136,0.6661387507014527,0.9019885555537784,0.9377931139251634,0.2841628050033049,0.5610073249571901,0.8205054408108251,0.5980828822855513,0.7898137128669103,0.711685133321573,0.1890350017777017,0.9050623735897282,0.7659681056240637,1.0,0.0,0.0,0.0,-0.801795438533637,0.9414654971515746,0.6628076073103559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517054566305469,-0.5535210864432192,-0.0711811261686308,0.0,0.0,0.0,0.0517054566305469,-0.5535210864432192,-0.0711811261686308,0.0,0.0,0.0,0.0517054566305469,-0.5535210864432192,-0.0711811261686308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621316716670669,0.6580777673062451,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5809717013851738,0.414613692208073,0.2933641751486217,0.5541763619775733,0.3282219603376057,0.8415851082157534,0.3237597852723844,0.8528742790214403,0.2588275706348441,0.595706295312647,0.6311044337642377,0.7652916869104919,0.5461414874593089,0.9238204982477816,0.6925632941648032,1.0,0.0,0.0,0.0,-0.8618794551686633,0.9564061422538492,0.6857206112721613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3572880995371353,0.2792438009056756,0.0795781143643586,0.0,0.0,0.0,-0.3572880995371353,0.2792438009056756,0.0795781143643586,0.0,0.0,0.0,-0.3572880995371353,0.2792438009056756,0.0795781143643586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621316716670669,0.6580777673062451,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388216309960769,0.3065236412281047,0.6867706282660078,0.0674939916089837,0.7564375190883008,0.0822393644837644,0.1853655087310308,0.6831052875826406,0.0761702898414434,0.6659100112225118,0.2337217391626793,0.6433463134542594,0.503547329277633,0.2829333307664399,0.7216291636812537,1.0,0.0,0.0,0.0,-0.8612160069763324,0.974964360162489,0.673773034594023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048842676221129,0.4892956081193491,-0.0421208853592715,0.0,0.0,0.0,0.0048842676221129,0.4892956081193491,-0.0421208853592715,0.0,0.0,0.0,0.0048842676221129,0.4892956081193491,-0.0421208853592715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621316716670669,0.6580777673062451,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2399245581413815,0.3081584909964154,0.6735768811326235,0.2735792697145301,0.6504694433326664,0.7618382923523326,0.2504318847138301,0.4799254840778392,0.7610485844246146,0.1839891672407244,0.9559825186320654,0.5425606079655878,0.4675321836827312,0.4580823976579189,0.4742166392488232,1.0,0.0,0.0,0.0,-0.8677143127332625,0.9596180109986504,0.6667831849418072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0487637736711881,-0.4308740601577728,-0.0240785522169929,0.0,0.0,0.0,-0.0487637736711881,-0.4308740601577728,-0.0240785522169929,0.0,0.0,0.0,-0.0487637736711881,-0.4308740601577728,-0.0240785522169929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621316716670669,0.6580777673062451,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4377980565802479,0.4230714096648675,0.2178263379362748,0.6454688327646697,0.7863358828287265,0.976269010221089,0.2203452121916939,0.8251474392788942,0.7605191030481344,0.7761855473352787,0.4477611274640306,0.4971269233239108,0.2934259925479565,0.4420133152165315,0.5867836761393223,1.0,0.0,0.0,0.0,-0.8286384922902992,0.964723966815632,0.6730660980929565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595258246712056,0.1299777348280539,0.0216253810952585,0.0,0.0,0.0,0.2595258246712056,0.1299777348280539,0.0216253810952585,0.0,0.0,0.0,0.2595258246712056,0.1299777348280539,0.0216253810952585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621316716670669,0.6580777673062451,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1673693773821491,0.2179311419615029,0.1672723196817458,0.1547076137498112,0.0618028128891905,0.0291717160322742,0.0362458352349061,0.5950127190142565,0.337087475402409,0.2271258033355631,0.5722504442471418,0.3459953817147724,0.3736783618705664,0.4943297575278775,0.4111234963052534,1.0,0.0,0.0,0.0,-0.8136880298134982,0.8765914828252664,0.6340787475178766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916642207509966,-0.8590768067398552,-0.0092799729134821,0.0,0.0,0.0,0.0916642207509966,-0.8590768067398552,-0.0092799729134821,0.0,0.0,0.0,0.0916642207509966,-0.8590768067398552,-0.0092799729134821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670020594966063,0.6385034869480822,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245914932764827,0.1827327738073393,0.9183906932137904,0.4503425410080048,0.3934395680701521,0.1798471606849997,0.5067567308502361,0.6231787612167046,0.7044042355336187,0.4997790988789995,0.54984601942665,0.3833347459247657,0.1755264892142548,0.6989514948905681,0.3371437018805107,1.0,0.0,0.0,0.0,-0.8585712617716206,0.8902714425948605,0.6404343055135342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2736818008697574,0.1162301638859033,0.0200286041089564,0.0,0.0,0.0,-0.2736818008697574,0.1162301638859033,0.0200286041089564,0.0,0.0,0.0,-0.2736818008697574,0.1162301638859033,0.0200286041089564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670020594966063,0.6385034869480822,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869981213038959,0.919604183314246,0.6662948104935187,0.5172642330068358,0.862916181626546,0.620929813172203,0.2279885051091516,0.2064909624011161,0.916074250408796,0.9303356232625288,0.2769586399736271,0.8215838656051166,0.5187574985014113,0.6434183195907685,0.194415305206687,1.0,0.0,0.0,0.0,-0.7982908372586743,0.8532965705521519,0.6493249364499203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3479712470815581,-0.2823912159294909,0.0284830470185578,0.0,0.0,0.0,0.3479712470815581,-0.2823912159294909,0.0284830470185578,0.0,0.0,0.0,0.3479712470815581,-0.2823912159294909,0.0284830470185578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670020594966063,0.6385034869480822,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845953606347963,0.46288947400242,0.5325234913668213,0.3576501328732301,0.5610754017865316,0.9601702480111984,0.353458356145933,0.5154335705279802,0.6444905347275751,0.552314258595896,0.7119238632559627,0.3433046111072252,0.4758090594469255,0.6357645845356265,0.4604414551355966,1.0,0.0,0.0,0.0,-0.8934270557954547,0.8892647633665096,0.6267804054022433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5685333288071195,0.2740458078280009,-0.0710744623079828,0.0,0.0,0.0,-0.5685333288071195,0.2740458078280009,-0.0710744623079828,0.0,0.0,0.0,-0.5685333288071195,0.2740458078280009,-0.0710744623079828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670020594966063,0.6385034869480822,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7006784289813607,0.1901168589331514,0.724564822503084,0.6063136594074745,0.4888007273466119,0.6071441890869811,0.1632027414149848,0.9461056408321232,0.2425593941259466,0.5811099469246339,0.8731240269574914,0.6815250792399078,0.3908465087767999,0.9025970307785696,0.3989526029946895,1.0,0.0,0.0,0.0,-0.8197449240100142,0.8698069557198836,0.6278291397626231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4846217971900277,-0.1598082578032556,0.0032367093960946,0.0,0.0,0.0,0.4846217971900277,-0.1598082578032556,0.0032367093960946,0.0,0.0,0.0,0.4846217971900277,-0.1598082578032556,0.0032367093960946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670020594966063,0.6385034869480822,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1361718627453759,0.335918190999765,0.3777548898036876,0.1724954837411705,0.5146396696129583,0.4799288714229636,0.2451168648458921,0.9589035931012756,0.6087732777213415,0.4656878956184979,0.4155262101025109,0.6698010345035657,0.7366411191455607,0.2981026723270461,0.205880689198895,1.0,0.0,0.0,0.0,-0.8527184195519621,0.9085782655759124,0.6227268118048441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2030240754314779,0.3364496476964586,-0.0156806348810904,0.0,0.0,0.0,-0.2030240754314779,0.3364496476964586,-0.0156806348810904,0.0,0.0,0.0,-0.2030240754314779,0.3364496476964586,-0.0156806348810904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670020594966063,0.6385034869480822,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596217745053076,0.2448728462046784,0.4465385554062907,0.1336207170588692,0.4734441326083157,0.1739677800561862,0.1183449177511248,0.8590588565257747,0.5327217445591377,0.592723819893346,0.7644113591163086,0.5692953468686213,0.5177383637886148,0.8665768371405889,0.7895558817812848,1.0,0.0,0.0,0.0,-0.8650012648559353,0.8508880490261477,0.628212753507343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0874597062881685,-0.4515011860579415,0.016866029257728,0.0,0.0,0.0,-0.0874597062881685,-0.4515011860579415,0.016866029257728,0.0,0.0,0.0,-0.0874597062881685,-0.4515011860579415,0.016866029257728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670020594966063,0.6385034869480822,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357671225607719,0.7425788748452564,0.2848176208559956,0.7865611889490643,0.4240008744683595,0.6556769147069774,0.5628787794293684,0.702740657235629,0.8370442532372945,0.2837358642028041,0.4665247849319693,0.7912147247434215,0.2321544590192363,0.8783325591487225,0.724244487045863,1.0,0.0,0.0,0.0,-0.8270943501143305,0.8511360609720938,0.6575295346844079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2457055624304503,0.0016833488509345,0.0933012874296422,0.0,0.0,0.0,0.2457055624304503,0.0016833488509345,0.0933012874296422,0.0,0.0,0.0,0.2457055624304503,0.0016833488509345,0.0933012874296422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670020594966063,0.6385034869480822,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2124911067155158,0.4730056942377993,0.3910033909496789,0.5096062448143596,0.5560359432303273,0.4249975088017672,0.2771350943690777,0.8719297093837097,0.4563171092674657,0.1002747768353453,0.5101935507308933,0.4667504156909392,0.116685476112627,0.9466282930051032,0.1739213373519509,1.0,0.0,0.0,0.0,-0.7906305977496766,0.8868985705842951,0.5645217059160806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1954105822803191,0.2683143921647407,-0.271893303931789,0.0,0.0,0.0,0.1954105822803191,0.2683143921647407,-0.271893303931789,0.0,0.0,0.0,0.1954105822803191,0.2683143921647407,-0.271893303931789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670020594966063,0.6385034869480822,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770960208603904,0.2229415847773838,0.3174679642525768,0.1737476064477449,0.027717945070022,0.057682201116084,0.2475744581382482,0.7396191284999313,0.11280193369499,0.1284827783449655,0.7808432472296573,0.096174988413791,0.151263652213128,0.7000389309416684,0.0873744130731612,1.0,0.0,0.0,0.0,-0.7281329704117252,0.6602357903119729,0.6056801327849105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691920548048039,-0.8266346175194558,0.2008166027051218,0.0,0.0,0.0,0.2691920548048039,-0.8266346175194558,0.2008166027051218,0.0,0.0,0.0,0.2691920548048039,-0.8266346175194558,0.2008166027051218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6680048277631888,0.6761823756067891,legacy,나
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425956001586416,0.2886936433792558,0.8139033591755465,0.1075719783803424,0.2062952102439223,0.9617544881310428,0.2233335935019784,0.8271505669069317,0.8757324894531597,0.4876750963058547,0.720722131291277,0.4197217158849201,0.7903579388802892,0.946395530314973,0.7667726745285347,1.0,0.0,0.0,0.0,-0.5835763587707805,0.68589657605535,0.5949533417372403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4432951643739453,0.086811053776689,-0.0310894953654443,0.0,0.0,0.0,0.4432951643739453,0.086811053776689,-0.0310894953654443,0.0,0.0,0.0,0.4432951643739453,0.086811053776689,-0.0310894953654443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6680048277631888,0.6761823756067891,legacy,나
